city_name,date,total_orders,roc_orders,wg_orders,roc_fee,wg_fee
city_005,2023-02-19,1,,,,
city_009,2023-02-19,2,,,,
city_027,2023-02-19,1,,,,
city_036,2023-02-19,11,,2,,100
city_042,2023-02-19,1,,,,
city_045,2023-02-19,6,,1,,100
city_047,2023-02-19,4,,,,
city_051,2023-02-19,1,,,,
city_054,2023-02-19,1,,,,
city_063,2023-02-19,1,,,,
city_078,2023-02-19,15,1,3,50,100
city_079,2023-02-19,1,,,,
city_081,2023-02-19,2,,,,
city_088,2023-02-19,2,,1,,100
city_093,2023-02-19,1,,,,
city_118,2023-02-19,1,,,,
city_120,2023-02-19,1,,,,
city_121,2023-02-19,5,,1,,100
city_125,2023-02-19,6,,1,,100
city_133,2023-02-19,2,,,,
city_144,2023-02-19,2,,,,
city_160,2023-02-19,10,1,2,50,100
city_173,2023-02-19,5,,,,
city_179,2023-02-19,2,,1,,100
city_205,2023-02-19,1,,1,,100
city_210,2023-02-19,1,,,,
city_223,2023-02-19,1,,,,
city_246,2023-02-19,1,,1,,100
city_254,2023-02-19,1,,,,
city_257,2023-02-19,1,,,,
city_264,2023-02-19,1,,,,
city_267,2023-02-19,2,,1,,100
city_290,2023-02-19,2,1,,50,
city_295,2023-02-19,1,,,,
city_306,2023-02-19,1,,,,
city_351,2023-02-19,2,,2,,100
city_374,2023-02-19,25,3,7,50,100
city_375,2023-02-19,1,1,,50,
"Miami, FL",2023-02-19,7,,,,
city_410,2023-02-19,1,,,,
city_411,2023-02-19,5,,2,,100
city_438,2023-02-19,2,,2,,100
city_439,2023-02-19,2,,,,
city_440,2023-02-19,2,,,,
city_443,2023-02-19,1,,,,
city_447,2023-02-19,51,1,12,50,100
city_461,2023-02-19,1,,,,
city_467,2023-02-19,1,,,,
city_471,2023-02-19,2,,1,,100
city_480,2023-02-19,1,,,,
city_494,2023-02-19,9,1,2,50,100
city_495,2023-02-19,5,,,,
city_510,2023-02-19,8,,,,
city_512,2023-02-19,2,1,,50,
city_522,2023-02-19,3,,,,
city_523,2023-02-19,1,,,,
city_527,2023-02-19,3,1,,50,
city_532,2023-02-19,2,,1,,100
city_537,2023-02-19,1,,,,
city_548,2023-02-19,2,1,,50,
city_558,2023-02-19,1,,,,
city_559,2023-02-19,7,,1,,100
"San Francisco, CA",2023-02-19,20,2,3,70,150
city_561,2023-02-19,8,,,,
city_562,2023-02-19,1,,,,
city_568,2023-02-19,2,,,,
city_569,2023-02-19,1,,,,
city_574,2023-02-19,16,,3,,100
city_607,2023-02-19,1,,,,
city_619,2023-02-19,1,,,,
city_626,2023-02-19,1,,,,
city_629,2023-02-19,1,,,,
city_639,2023-02-19,1,,,,
city_640,2023-02-19,1,,1,,100
city_643,2023-02-19,2,,,,
city_660,2023-02-19,1,,,,
city_673,2023-02-19,17,,4,,100
city_693,2023-02-19,1,,,,
city_697,2023-02-19,1,,,,
city_704,2023-02-20,2,,,,
city_013,2023-02-20,1,,,,
city_016,2023-02-20,1,,,,
city_027,2023-02-20,1,,1,,100
city_036,2023-02-20,14,1,,50,
city_037,2023-02-20,1,,,,
city_045,2023-02-20,7,,2,,100
city_046,2023-02-20,1,,,,
city_047,2023-02-20,7,1,,50,
city_078,2023-02-20,7,1,1,50,100
city_079,2023-02-20,3,,1,,100
city_080,2023-02-20,1,,,,
city_088,2023-02-20,3,,,,
city_093,2023-02-20,1,,,,
city_094,2023-02-20,1,,,,
city_100,2023-02-20,1,,,,
city_121,2023-02-20,2,,,,
city_122,2023-02-20,1,,,,
city_125,2023-02-20,8,1,2,50,100
city_127,2023-02-20,3,1,1,50,100
city_133,2023-02-20,3,,1,,100
city_140,2023-02-20,1,,,,
city_144,2023-02-20,1,,,,
city_145,2023-02-20,1,,,,
city_153,2023-02-20,1,,1,,100
city_160,2023-02-20,10,1,1,50,100
city_173,2023-02-20,7,,2,,100
city_176,2023-02-20,2,,,,
city_186,2023-02-20,1,,,,
city_188,2023-02-20,1,,,,
city_205,2023-02-20,1,,,,
city_223,2023-02-20,2,,,,
city_254,2023-02-20,1,,,,
city_257,2023-02-20,1,,1,,100
city_260,2023-02-20,1,,,,
city_261,2023-02-20,1,,,,
city_264,2023-02-20,2,,,,
city_290,2023-02-20,10,1,2,50,100
city_291,2023-02-20,1,,,,
city_300,2023-02-20,1,,,,
city_324,2023-02-20,2,,1,,100
city_325,2023-02-20,1,1,,50,
city_333,2023-02-20,1,,,,
city_351,2023-02-20,4,,,,
city_357,2023-02-20,1,,1,,100
city_368,2023-02-20,1,,,,
city_374,2023-02-20,39,2,7,50,100
"Miami, FL",2023-02-20,11,,,,
city_409,2023-02-20,1,,,,
city_411,2023-02-20,2,,,,
city_443,2023-02-20,1,,,,
city_447,2023-02-20,102,13,23,50,100
city_452,2023-02-20,1,,,,
city_464,2023-02-20,1,,,,
city_471,2023-02-20,1,,,,
city_480,2023-02-20,2,,2,,100
city_485,2023-02-20,1,,1,,100
city_494,2023-02-20,19,,2,,100
city_495,2023-02-20,7,,2,,100
city_499,2023-02-20,2,1,,50,
city_508,2023-02-20,1,,,,
city_510,2023-02-20,5,1,1,50,100
city_512,2023-02-20,1,,,,
city_516,2023-02-20,2,,,,
city_522,2023-02-20,3,,,,
city_529,2023-02-20,4,,,,
city_532,2023-02-20,6,,2,,100
city_548,2023-02-20,6,,2,,100
city_554,2023-02-20,1,,,,
city_556,2023-02-20,3,,,,
city_558,2023-02-20,2,,1,,100
city_559,2023-02-20,10,,,,
"San Francisco, CA",2023-02-20,32,4,3,70,150
city_561,2023-02-20,9,,1,,100
city_568,2023-02-20,1,,,,
city_570,2023-02-20,1,,1,,100
city_572,2023-02-20,1,,1,,100
city_574,2023-02-20,18,1,2,50,100
city_581,2023-02-20,1,,,,
city_596,2023-02-20,1,,,,
city_600,2023-02-20,1,,,,
city_619,2023-02-20,1,,,,
city_628,2023-02-20,1,,1,,100
city_629,2023-02-20,2,,,,
city_639,2023-02-20,1,,,,
city_645,2023-02-20,2,,,,
city_648,2023-02-20,1,,,,
city_660,2023-02-20,1,,,,
city_673,2023-02-20,23,2,3,50,100
city_704,2023-02-21,1,,,,
city_006,2023-02-21,1,,,,
city_013,2023-02-21,1,,,,
city_023,2023-02-21,1,,,,
city_036,2023-02-21,7,,2,,100
city_045,2023-02-21,1,,,,
city_047,2023-02-21,4,,1,,100
city_063,2023-02-21,2,,,,
city_068,2023-02-21,1,,,,
city_076,2023-02-21,1,,,,
city_078,2023-02-21,9,,1,,100
city_085,2023-02-21,1,,,,
city_088,2023-02-21,1,,1,,100
city_093,2023-02-21,1,,,,
city_106,2023-02-21,2,,,,
city_110,2023-02-21,1,,,,
city_121,2023-02-21,6,1,1,50,100
city_122,2023-02-21,1,,,,
city_125,2023-02-21,4,,3,,100
city_127,2023-02-21,1,,,,
city_133,2023-02-21,4,,,,
city_150,2023-02-21,1,,,,
city_160,2023-02-21,5,1,1,50,100
city_164,2023-02-21,1,,,,
city_173,2023-02-21,3,,,,
city_254,2023-02-21,1,,,,
city_272,2023-02-21,1,,,,
city_273,2023-02-21,1,,,,
city_290,2023-02-21,2,,1,,100
city_295,2023-02-21,1,,,,
city_300,2023-02-21,1,,,,
city_324,2023-02-21,1,,,,
city_343,2023-02-21,1,,,,
city_344,2023-02-21,1,,,,
city_351,2023-02-21,1,,1,,100
city_367,2023-02-21,1,,,,
city_374,2023-02-21,28,1,9,50,100
"Miami, FL",2023-02-21,11,2,2,70,150
city_410,2023-02-21,3,,1,,100
city_411,2023-02-21,1,,,,
city_432,2023-02-21,1,,,,
city_437,2023-02-21,1,,,,
city_440,2023-02-21,3,,,,
city_447,2023-02-21,33,1,8,50,100
city_452,2023-02-21,3,,1,,100
city_466,2023-02-21,1,,,,
city_471,2023-02-21,1,,,,
city_480,2023-02-21,1,,,,
city_494,2023-02-21,5,,1,,100
city_495,2023-02-21,4,,,,
city_499,2023-02-21,1,,,,
city_500,2023-02-21,1,,,,
city_509,2023-02-21,1,,1,,100
city_510,2023-02-21,4,,1,,100
city_512,2023-02-21,1,,,,
city_516,2023-02-21,1,,,,
city_522,2023-02-21,1,,,,
city_537,2023-02-21,1,,,,
city_548,2023-02-21,3,,,,
city_555,2023-02-21,1,,,,
city_556,2023-02-21,1,,,,
city_559,2023-02-21,2,,1,,100
"San Francisco, CA",2023-02-21,12,,3,,150
city_561,2023-02-21,4,,,,
city_569,2023-02-21,2,,2,,100
city_574,2023-02-21,6,1,1,50,100
city_597,2023-02-21,1,,,,
city_619,2023-02-21,1,,,,
city_640,2023-02-21,1,,,,
city_643,2023-02-21,1,1,,50,
city_660,2023-02-21,1,,,,
city_673,2023-02-21,14,3,4,50,100
city_688,2023-02-21,2,,1,,100
city_700,2023-02-21,1,,,,
city_704,2023-02-22,4,,1,,100
city_009,2023-02-22,1,,,,
city_016,2023-02-22,2,,1,,100
city_036,2023-02-22,5,1,1,50,100
city_045,2023-02-22,4,,1,,100
city_046,2023-02-22,1,,,,
city_047,2023-02-22,4,,2,,100
city_055,2023-02-22,1,,1,,100
city_078,2023-02-22,9,1,1,50,100
city_079,2023-02-22,1,,,,
city_085,2023-02-22,1,,,,
city_088,2023-02-22,2,,1,,100
city_118,2023-02-22,1,,,,
city_121,2023-02-22,2,,,,
city_123,2023-02-22,1,1,,50,
city_125,2023-02-22,6,,2,,100
city_127,2023-02-22,1,1,,50,
city_144,2023-02-22,2,2,,50,
city_160,2023-02-22,8,,3,,100
city_173,2023-02-22,5,,,,
city_176,2023-02-22,3,1,1,50,100
city_191,2023-02-22,1,,,,
city_223,2023-02-22,1,,,,
city_254,2023-02-22,2,,,,
city_257,2023-02-22,1,,,,
city_260,2023-02-22,1,,,,
city_290,2023-02-22,1,,,,
city_291,2023-02-22,1,,1,,100
city_300,2023-02-22,1,1,,50,
city_302,2023-02-22,2,,,,
city_321,2023-02-22,1,,,,
city_333,2023-02-22,1,,,,
city_351,2023-02-22,7,,,,
city_374,2023-02-22,30,4,6,50,100
city_375,2023-02-22,1,,,,
"Miami, FL",2023-02-22,5,,,,
city_410,2023-02-22,1,,,,
city_439,2023-02-22,1,,,,
city_440,2023-02-22,1,,,,
city_447,2023-02-22,25,,9,,100
city_452,2023-02-22,1,,,,
city_461,2023-02-22,1,,,,
city_471,2023-02-22,5,,,,
city_480,2023-02-22,1,1,,50,
city_491,2023-02-22,1,,,,
city_494,2023-02-22,5,,2,,100
city_495,2023-02-22,2,,,,
city_509,2023-02-22,1,,,,
city_510,2023-02-22,5,,,,
city_512,2023-02-22,1,,,,
city_516,2023-02-22,1,,,,
city_522,2023-02-22,2,,1,,100
city_532,2023-02-22,3,,,,
city_540,2023-02-22,1,,,,
city_548,2023-02-22,2,1,,50,
city_555,2023-02-22,1,,,,
city_559,2023-02-22,4,,2,,100
"San Francisco, CA",2023-02-22,13,1,2,70,150
city_561,2023-02-22,5,,1,,100
city_568,2023-02-22,1,,,,
city_574,2023-02-22,9,,1,,100
city_597,2023-02-22,1,,,,
city_605,2023-02-22,1,,,,
city_607,2023-02-22,1,,,,
city_629,2023-02-22,1,,,,
city_640,2023-02-22,1,,1,,100
city_643,2023-02-22,1,,,,
city_648,2023-02-22,1,,,,
city_673,2023-02-22,9,,3,,100
city_688,2023-02-22,1,,,,
city_036,2023-02-23,5,,1,,100
city_045,2023-02-23,4,,1,,100
city_047,2023-02-23,3,,,,
city_071,2023-02-23,1,,,,
city_078,2023-02-23,2,,,,
city_079,2023-02-23,2,,,,
city_088,2023-02-23,1,,1,,100
city_121,2023-02-23,2,,,,
city_125,2023-02-23,2,,,,
city_127,2023-02-23,1,,,,
city_133,2023-02-23,2,,,,
city_138,2023-02-23,1,,,,
city_141,2023-02-23,1,,,,
city_160,2023-02-23,4,,,,
city_173,2023-02-23,2,,,,
city_176,2023-02-23,1,1,,50,
city_186,2023-02-23,1,,1,,100
city_213,2023-02-23,2,,,,
city_217,2023-02-23,1,,,,
city_254,2023-02-23,1,,,,
city_257,2023-02-23,1,,,,
city_290,2023-02-23,4,,,,
city_315,2023-02-23,1,,,,
city_324,2023-02-23,1,,,,
city_351,2023-02-23,1,,,,
city_357,2023-02-23,1,,,,
city_374,2023-02-23,27,3,8,50,100
"Miami, FL",2023-02-23,16,,2,,150
city_410,2023-02-23,2,,,,
city_411,2023-02-23,2,,,,
city_440,2023-02-23,2,,,,
city_447,2023-02-23,26,2,4,50,100
city_452,2023-02-23,1,,,,
city_474,2023-02-23,1,,,,
city_480,2023-02-23,1,,1,,100
city_485,2023-02-23,2,,,,
city_494,2023-02-23,3,,,,
city_495,2023-02-23,5,,,,
city_510,2023-02-23,2,,,,
city_516,2023-02-23,1,,,,
city_532,2023-02-23,7,,2,,100
city_548,2023-02-23,1,,,,
city_556,2023-02-23,3,,,,
city_558,2023-02-23,1,,,,
city_559,2023-02-23,5,1,,50,
"San Francisco, CA",2023-02-23,10,1,,70,
city_561,2023-02-23,1,,,,
city_562,2023-02-23,2,,,,
city_568,2023-02-23,1,,,,
city_569,2023-02-23,1,,,,
city_574,2023-02-23,6,1,,50,
city_607,2023-02-23,2,,,,
city_619,2023-02-23,1,,,,
city_640,2023-02-23,1,,,,
city_659,2023-02-23,1,,,,
city_660,2023-02-23,1,,,,
city_673,2023-02-23,12,2,3,50,100
city_688,2023-02-23,2,,,,
city_704,2023-02-24,2,,,,
city_036,2023-02-24,1,,,,
city_045,2023-02-24,3,,,,
city_047,2023-02-24,4,,1,,100
city_051,2023-02-24,2,,,,
city_076,2023-02-24,2,,,,
city_078,2023-02-24,5,,,,
city_088,2023-02-24,2,,1,,100
city_100,2023-02-24,1,,,,
city_121,2023-02-24,1,,,,
city_125,2023-02-24,1,,,,
city_144,2023-02-24,1,,,,
city_160,2023-02-24,8,,3,,100
city_176,2023-02-24,2,,,,
city_254,2023-02-24,1,,,,
city_257,2023-02-24,1,,,,
city_285,2023-02-24,1,,,,
city_290,2023-02-24,3,,,,
city_324,2023-02-24,1,,,,
city_326,2023-02-24,1,,,,
city_331,2023-02-24,1,,,,
city_333,2023-02-24,1,,,,
city_351,2023-02-24,1,,,,
city_372,2023-02-24,1,,,,
city_374,2023-02-24,16,,1,,100
city_375,2023-02-24,1,,,,
"Miami, FL",2023-02-24,4,,,,
city_411,2023-02-24,1,,,,
city_440,2023-02-24,4,,,,
city_443,2023-02-24,1,,,,
city_447,2023-02-24,26,1,4,50,100
city_480,2023-02-24,2,,,,
city_494,2023-02-24,4,,1,,100
city_495,2023-02-24,5,1,1,50,100
city_510,2023-02-24,2,,,,
city_522,2023-02-24,1,,,,
city_529,2023-02-24,1,,,,
city_532,2023-02-24,5,,3,,100
city_548,2023-02-24,2,,,,
city_556,2023-02-24,1,,,,
city_559,2023-02-24,5,,1,,100
"San Francisco, CA",2023-02-24,8,,1,,150
city_561,2023-02-24,3,,1,,100
city_567,2023-02-24,1,,,,
city_574,2023-02-24,3,,1,,100
city_607,2023-02-24,1,,,,
city_619,2023-02-24,1,,,,
city_629,2023-02-24,1,,,,
city_639,2023-02-24,1,,,,
city_673,2023-02-24,14,1,1,50,100
city_679,2023-02-24,1,,,,
city_693,2023-02-24,1,,,,
city_697,2023-02-24,1,,,,
city_016,2023-02-25,1,,1,,100
city_036,2023-02-25,7,,1,,100
city_045,2023-02-25,6,,1,,100
city_047,2023-02-25,2,,,,
city_078,2023-02-25,8,,,,
city_079,2023-02-25,1,,,,
city_088,2023-02-25,1,,,,
city_106,2023-02-25,1,,,,
city_111,2023-02-25,1,,,,
city_121,2023-02-25,2,,,,
city_122,2023-02-25,1,,,,
city_125,2023-02-25,3,,,,
city_127,2023-02-25,1,,,,
city_140,2023-02-25,1,,,,
city_160,2023-02-25,3,1,,50,
city_173,2023-02-25,4,1,,50,
city_176,2023-02-25,1,,,,
city_223,2023-02-25,1,,,,
city_237,2023-02-25,1,1,,50,
city_260,2023-02-25,1,,1,,100
city_264,2023-02-25,1,,,,
city_267,2023-02-25,1,,,,
city_271,2023-02-25,1,,,,
city_290,2023-02-25,2,,,,
city_301,2023-02-25,1,,,,
city_306,2023-02-25,3,,1,,100
city_331,2023-02-25,1,,,,
city_374,2023-02-25,25,,6,,100
city_386,2023-02-25,1,,,,
city_396,2023-02-25,1,,,,
"Miami, FL",2023-02-25,8,,2,,150
city_411,2023-02-25,2,,,,
city_440,2023-02-25,2,,1,,100
city_447,2023-02-25,32,1,4,50,100
city_452,2023-02-25,1,,1,,100
city_460,2023-02-25,1,,,,
city_471,2023-02-25,1,,,,
city_480,2023-02-25,1,,,,
city_494,2023-02-25,12,,,,
city_495,2023-02-25,3,,,,
city_497,2023-02-25,1,,,,
city_510,2023-02-25,7,,,,
city_516,2023-02-25,1,,,,
city_532,2023-02-25,2,,1,,100
city_539,2023-02-25,1,,,,
city_555,2023-02-25,1,,,,
city_556,2023-02-25,3,,,,
city_558,2023-02-25,2,,,,
city_559,2023-02-25,6,1,,50,
"San Francisco, CA",2023-02-25,15,1,2,70,150
city_561,2023-02-25,2,,1,,100
city_562,2023-02-25,1,,,,
city_568,2023-02-25,1,,,,
city_569,2023-02-25,1,,,,
city_574,2023-02-25,14,,1,,100
city_596,2023-02-25,1,,,,
city_607,2023-02-25,1,,,,
city_629,2023-02-25,2,,,,
city_640,2023-02-25,2,,,,
city_652,2023-02-25,1,,,,
city_673,2023-02-25,9,1,,50,
city_704,2023-02-26,1,,1,,100
city_036,2023-02-26,6,1,1,50,100
city_045,2023-02-26,4,1,1,50,100
city_047,2023-02-26,3,,,,
city_051,2023-02-26,1,,1,,100
city_063,2023-02-26,1,,,,
city_078,2023-02-26,8,1,2,50,100
city_079,2023-02-26,1,,,,
city_081,2023-02-26,1,,,,
city_088,2023-02-26,1,1,,50,
city_093,2023-02-26,2,,,,
city_120,2023-02-26,1,,,,
city_121,2023-02-26,1,,,,
city_125,2023-02-26,5,1,1,50,100
city_127,2023-02-26,1,1,,50,
city_133,2023-02-26,1,,,,
city_138,2023-02-26,1,,,,
city_144,2023-02-26,4,,,,
city_160,2023-02-26,6,,,,
city_173,2023-02-26,7,1,1,50,100
city_176,2023-02-26,2,,,,
city_199,2023-02-26,1,,,,
city_223,2023-02-26,1,,,,
city_254,2023-02-26,1,,,,
city_257,2023-02-26,1,,,,
city_264,2023-02-26,2,,,,
city_273,2023-02-26,1,,,,
city_277,2023-02-26,1,,,,
city_290,2023-02-26,8,,1,,100
city_295,2023-02-26,1,,,,
city_351,2023-02-26,4,,1,,100
city_374,2023-02-26,24,1,7,50,100
city_386,2023-02-26,1,,,,
"Miami, FL",2023-02-26,7,1,,70,
city_410,2023-02-26,1,,,,
city_411,2023-02-26,1,,,,
city_439,2023-02-26,1,,,,
city_440,2023-02-26,3,1,,50,
city_444,2023-02-26,1,,,,
city_447,2023-02-26,62,11,16,50,100
city_461,2023-02-26,1,,,,
city_466,2023-02-26,1,,1,,100
city_472,2023-02-26,1,,,,
city_480,2023-02-26,2,,,,
city_486,2023-02-26,1,,1,,100
city_494,2023-02-26,6,,2,,100
city_495,2023-02-26,4,,1,,100
city_499,2023-02-26,3,,1,,100
city_510,2023-02-26,4,,1,,100
city_515,2023-02-26,1,,,,
city_522,2023-02-26,5,1,2,50,100
city_527,2023-02-26,1,,,,
city_529,2023-02-26,2,,,,
city_532,2023-02-26,2,,,,
city_548,2023-02-26,1,,,,
city_555,2023-02-26,1,,1,,100
city_556,2023-02-26,3,,,,
city_559,2023-02-26,8,1,1,50,100
"San Francisco, CA",2023-02-26,14,2,2,70,150
city_561,2023-02-26,4,,1,,100
city_569,2023-02-26,1,,1,,100
city_572,2023-02-26,1,,,,
city_574,2023-02-26,11,2,,50,
city_595,2023-02-26,1,,,,
city_597,2023-02-26,1,,,,
city_607,2023-02-26,3,,,,
city_613,2023-02-26,1,,1,,100
city_619,2023-02-26,1,,,,
city_629,2023-02-26,6,,,,
city_645,2023-02-26,2,,1,,100
city_654,2023-02-26,1,,,,
city_663,2023-02-26,1,,,,
city_673,2023-02-26,17,3,4,50,100
city_688,2023-02-26,1,,,,
city_016,2023-02-27,1,,,,
city_027,2023-02-27,1,,,,
city_036,2023-02-27,7,1,,50,
city_045,2023-02-27,2,,,,
city_047,2023-02-27,4,,,,
city_064,2023-02-27,1,,,,
city_078,2023-02-27,10,1,1,50,100
city_079,2023-02-27,2,,,,
city_081,2023-02-27,1,1,,50,
city_085,2023-02-27,1,,,,
city_088,2023-02-27,1,,,,
city_096,2023-02-27,1,,,,
city_097,2023-02-27,1,,,,
city_121,2023-02-27,2,,,,
city_125,2023-02-27,2,,1,,100
city_133,2023-02-27,3,,,,
city_160,2023-02-27,4,,,,
city_167,2023-02-27,1,,1,,100
city_173,2023-02-27,4,,,,
city_179,2023-02-27,1,,,,
city_181,2023-02-27,1,,,,
city_235,2023-02-27,1,,,,
city_247,2023-02-27,1,,,,
city_254,2023-02-27,2,1,1,50,100
city_290,2023-02-27,2,,,,
city_321,2023-02-27,1,,,,
city_331,2023-02-27,2,,,,
city_333,2023-02-27,2,,,,
city_346,2023-02-27,1,,,,
city_374,2023-02-27,21,3,6,50,100
city_375,2023-02-27,1,1,,50,
city_384,2023-02-27,1,,,,
"Miami, FL",2023-02-27,5,1,,70,
city_411,2023-02-27,3,,,,
city_437,2023-02-27,1,,,,
city_440,2023-02-27,1,,,,
city_447,2023-02-27,40,5,10,50,100
city_461,2023-02-27,2,,1,,100
city_466,2023-02-27,1,,,,
city_471,2023-02-27,4,,1,,100
city_480,2023-02-27,1,,,,
city_485,2023-02-27,1,,,,
city_494,2023-02-27,8,,1,,100
city_495,2023-02-27,7,,1,,100
city_510,2023-02-27,4,,,,
city_516,2023-02-27,2,,,,
city_522,2023-02-27,2,1,,50,
city_527,2023-02-27,1,,1,,100
city_532,2023-02-27,3,,,,
city_537,2023-02-27,1,,,,
city_538,2023-02-27,1,,,,
city_548,2023-02-27,2,,,,
city_555,2023-02-27,1,,,,
city_556,2023-02-27,1,,,,
city_558,2023-02-27,1,,,,
city_559,2023-02-27,5,,1,,100
"San Francisco, CA",2023-02-27,10,,,,
city_561,2023-02-27,5,,2,,100
city_574,2023-02-27,8,,1,,100
city_599,2023-02-27,1,,,,
city_607,2023-02-27,1,,,,
city_619,2023-02-27,1,,,,
city_629,2023-02-27,1,,1,,100
city_643,2023-02-27,1,,,,
city_645,2023-02-27,1,,,,
city_660,2023-02-27,1,,,,
city_673,2023-02-27,12,1,1,50,100
city_704,2023-02-28,2,,1,,100
city_036,2023-02-28,3,,1,,100
city_045,2023-02-28,3,,1,,100
city_062,2023-02-28,1,,,,
city_063,2023-02-28,1,,,,
city_078,2023-02-28,4,,,,
city_079,2023-02-28,2,,,,
city_088,2023-02-28,2,,,,
city_093,2023-02-28,1,,,,
city_120,2023-02-28,1,,,,
city_121,2023-02-28,4,,,,
city_125,2023-02-28,7,,,,
city_144,2023-02-28,1,,1,,100
city_160,2023-02-28,7,,1,,100
city_173,2023-02-28,2,1,,50,
city_176,2023-02-28,2,,,,
city_264,2023-02-28,1,,,,
city_276,2023-02-28,1,,,,
city_290,2023-02-28,2,,,,
city_324,2023-02-28,1,,,,
city_331,2023-02-28,2,1,1,50,100
city_345,2023-02-28,1,,,,
city_351,2023-02-28,3,,,,
city_355,2023-02-28,1,,,,
city_374,2023-02-28,16,2,,50,
city_399,2023-02-28,1,,,,
"Miami, FL",2023-02-28,8,,1,,150
city_410,2023-02-28,1,,,,
city_411,2023-02-28,1,,,,
city_435,2023-02-28,1,,,,
city_439,2023-02-28,1,,,,
city_440,2023-02-28,1,,1,,100
city_447,2023-02-28,40,2,8,50,100
city_452,2023-02-28,1,,,,
city_471,2023-02-28,2,,,,
city_480,2023-02-28,1,,,,
city_494,2023-02-28,3,1,,50,
city_495,2023-02-28,5,,,,
city_510,2023-02-28,3,1,,50,
city_512,2023-02-28,1,,,,
city_515,2023-02-28,3,1,1,50,100
city_516,2023-02-28,1,,,,
city_529,2023-02-28,3,,,,
city_532,2023-02-28,1,,,,
city_556,2023-02-28,2,,,,
city_558,2023-02-28,3,,,,
city_559,2023-02-28,4,1,2,50,100
"San Francisco, CA",2023-02-28,10,1,1,70,150
city_561,2023-02-28,3,1,1,50,100
city_562,2023-02-28,1,,,,
city_568,2023-02-28,1,,,,
city_574,2023-02-28,10,2,1,50,100
city_607,2023-02-28,1,1,,50,
city_629,2023-02-28,1,,,,
city_660,2023-02-28,1,,,,
city_663,2023-02-28,1,,1,,100
city_673,2023-02-28,10,,2,,100
city_704,2023-03-01,2,,,,
city_013,2023-03-01,1,,,,
city_036,2023-03-01,6,1,,50,
city_045,2023-03-01,3,,2,,100
city_047,2023-03-01,2,,,,
city_054,2023-03-01,1,,,,
city_062,2023-03-01,1,,,,
city_068,2023-03-01,1,,,,
city_070,2023-03-01,1,,,,
city_078,2023-03-01,4,,,,
city_079,2023-03-01,3,,,,
city_088,2023-03-01,2,,,,
city_093,2023-03-01,1,,,,
city_121,2023-03-01,3,1,,50,
city_125,2023-03-01,3,,1,,100
city_137,2023-03-01,1,,,,
city_144,2023-03-01,1,,,,
city_160,2023-03-01,7,,1,,100
city_173,2023-03-01,8,,,,
city_176,2023-03-01,2,,,,
city_186,2023-03-01,2,,,,
city_222,2023-03-01,1,,,,
city_223,2023-03-01,1,,,,
city_254,2023-03-01,1,,,,
city_282,2023-03-01,1,,1,,100
city_290,2023-03-01,4,,,,
city_302,2023-03-01,1,,,,
city_306,2023-03-01,1,,,,
city_344,2023-03-01,1,,,,
city_364,2023-03-01,1,,,,
city_371,2023-03-01,1,,,,
city_374,2023-03-01,18,,6,,100
"Miami, FL",2023-03-01,3,,,,
city_411,2023-03-01,4,1,,50,
city_440,2023-03-01,3,,,,
city_441,2023-03-01,1,,1,,100
city_443,2023-03-01,1,,,,
city_447,2023-03-01,31,6,5,50,100
city_452,2023-03-01,1,,,,
city_471,2023-03-01,1,,,,
city_494,2023-03-01,7,,,,
city_495,2023-03-01,3,,,,
city_500,2023-03-01,1,1,,50,
city_510,2023-03-01,4,,,,
city_529,2023-03-01,1,,,,
city_532,2023-03-01,5,1,1,50,100
city_540,2023-03-01,1,,,,
city_559,2023-03-01,5,,1,,100
"San Francisco, CA",2023-03-01,12,,1,,150
city_561,2023-03-01,1,,,,
city_570,2023-03-01,1,,,,
city_574,2023-03-01,14,2,1,50,100
city_628,2023-03-01,1,,,,
city_629,2023-03-01,4,,,,
city_640,2023-03-01,1,,,,
city_660,2023-03-01,3,,,,
city_673,2023-03-01,5,1,1,50,100
city_685,2023-03-01,1,,,,
city_688,2023-03-01,1,,,,
city_704,2023-03-02,3,1,,50,
city_036,2023-03-02,5,,2,,100
city_045,2023-03-02,4,2,,50,
city_047,2023-03-02,6,,2,,100
city_071,2023-03-02,2,,,,
city_078,2023-03-02,7,1,,50,
city_088,2023-03-02,1,,,,
city_093,2023-03-02,1,,,,
city_120,2023-03-02,1,,,,
city_121,2023-03-02,1,,,,
city_122,2023-03-02,1,,1,,100
city_125,2023-03-02,5,,1,,100
city_127,2023-03-02,2,,,,
city_144,2023-03-02,2,,,,
city_145,2023-03-02,1,,,,
city_160,2023-03-02,7,,2,,100
city_173,2023-03-02,2,,,,
city_176,2023-03-02,1,,1,,100
city_257,2023-03-02,2,,,,
city_264,2023-03-02,1,,,,
city_290,2023-03-02,4,,,,
city_300,2023-03-02,1,,,,
city_324,2023-03-02,1,,,,
city_374,2023-03-02,25,,3,,100
city_380,2023-03-02,1,,,,
city_396,2023-03-02,1,,,,
"Miami, FL",2023-03-02,4,,2,,150
city_414,2023-03-02,1,,,,
city_440,2023-03-02,1,,,,
city_443,2023-03-02,1,,,,
city_447,2023-03-02,39,3,3,50,100
city_452,2023-03-02,2,,,,
city_461,2023-03-02,1,,,,
city_466,2023-03-02,1,,1,,100
city_478,2023-03-02,1,,,,
